"V1","V2","z"
-0.337413480267546,1.68672872715996,1
-0.830679091027679,-0.315520013943266,1
-1.20500288127103,0.385317858779298,1
-1.95432709832005,-0.504972095238131,1
0.455992916257813,-2.08958500597269,1
-0.0954395334988675,0.166358722808394,1
-0.860696045715816,1.40640679990968,1
-0.51917687486398,2.03894668227986,1
0.212365165782,1.51245962083607,1
1.60699563469094,0.254207249272866,1
0.648230539580823,0.854342125780513,1
-0.268747828352021,0.531297433814965,1
-0.665005909785956,1.02308596834026,1
-0.448453379563416,-0.433587033964747,1
0.432280592169514,1.77483569252235,1
0.992000428720809,-0.0796298928528039,1
-0.549293566284353,1.09631022410431,1
1.66765079592555,-0.186489613204307,1
0.960397875727827,2.59435198195795,1
0.726234921817841,-0.0303243562711735,1
1.90940699958912,-0.362569003261496,1
1.42268472617728,1.75814727648249,1
0.62486831631172,2.13393785416676,1
1.82325532145151,-0.786872052023944,1
-0.793293966555204,2.32771230217444,1
-0.27985007678704,0.511494977131303,1
0.0715520173248409,0.180631951854298,1
0.862026109943087,2.87954174009465,1
-0.594619558558082,1.66132101854889,1
-0.92471305693984,1.92880526952872,1
0.768544333919793,1.69252974421634,1
-0.838151782517929,0.968107163422355,1
-0.905695322492972,1.64677764530793,1
-0.971469563592091,2.1619488031492,1
-0.615875873030471,1.01014622578317,1
0.360883717374027,-0.250767566626643,1
-1.32677679312198,0.650855660431174,1
0.252850217304504,0.386895626415179,1
0.692779793959335,0.625746514528493,1
0.874758551494056,1.93969401394886,1
0.0355125743141244,2.11715582589609,1
-0.0115167587170602,0.0503017111527939,1
0.682000403371789,1.83530081692393,1
1.41477023371171,0.592035188127478,1
0.128483734245917,-0.331203614928144,1
-0.317303850985475,-0.100906302374749,1
1.10337002223046,1.43411612607315,1
0.347506192272567,-0.565568234450484,1
-0.728119473418653,1.11550155226675,1
-2.52168231096751,1.80022413393384,1
-0.192429638326365,1.01951551805922,1
-0.644951744372484,1.20938910042909,1
-0.121773955089284,-1.18903147935016,1
-0.165557680958209,0.292802316299713,1
-3.78673215651044,0.13157812533688,2
-1.36149456859635,-1.13056626541863,2
-2.09482118517322,1.33324032000245,2
-3.23751818224477,0.492792421553052,2
-2.13275021199283,-1.74338123347733,2
-3.71669378590863,-0.557788591077783,2
-3.01779809085026,-0.405955746121741,2
-1.46926146158539,-0.777875902347141,2
-2.28919616555875,0.998897919944654,2
-2.83347002366173,-0.0527796043908538,2
-2.03616085383747,-1.61926049356838,2
-1.13588527636013,-0.34257940056011,2
-2.11280126353826,0.374452875199129,2
-0.706982922937305,0.501572322290653,2
-3.01684745914078,0.505186195882569,2
-3.35639817690459,-0.0527099156412086,2
-2.96779652436729,0.771764053466835,2
-2.09155904456399,1.23059568465908,2
-0.685153845120516,-0.97066656010053,2
-1.17008151911751,-0.53585023801936,2
-2.45107101845911,0.155756420769613,2
-0.89121287794013,0.0513249475056877,2
-2.34491391507285,-2.20864709147815,2
-2.87803675626026,-1.33810930537671,2
-1.23909031840844,-0.370879948822665,2
-2.15225788189408,-0.694736036622336,2
-1.89328173035822,2.22962084846484,2
-2.95032710443433,-0.234947911767862,2
-2.16063647090898,0.698733873592909,2
-1.72159395235089,0.0934050845846685,2
-3.27743117511638,0.291649517301201,2
-0.756828637989156,-0.379464174176117,2
-0.888638973025606,-0.401375998975255,2
-2.00919990497151,0.53456417428269,2
-0.707229929673865,0.378087761348636,2
-1.04466893961638,-0.00375812066287009,2
-1.5138299212752,-1.26710573783493,2
-1.1065830147269,-0.392324898822656,2
-1.88529933106835,-1.48617236164685,2
-1.40331320436786,0.721365727139918,2
-0.422481914177212,0.78780147291884,2
-1.94747533039457,-0.809095956620674,2
-2.31150408987265,0.0670879328964473,2
-1.88220812677857,-0.140324728830287,2
-1.89104875557797,0.286723398168129,2
-1.45984713337436,-0.539274001126341,2
