"V1","V2","z"
-1.8439397192537,-2.57507190430344,1
-1.14340296679725,-0.643648563975206,1
-2.21503620211461,-2.56928051248699,1
-2.08931273823303,-3.02626050939335,1
-3.61759682177295,-1.29444618098103,1
1.69668539302618,-2.61740944559179,1
-1.37929289781519,-0.560880844533582,1
-2.15064744157971,-0.406511266842573,1
-1.71462539136629,-0.5987612078868,1
-1.23606352726518,-1.70551539679417,1
0.644486052145284,-1.93867854437859,1
1.43559729426694,-0.279503353666005,1
-0.168905805756596,-1.092188723212,1
0.0675275941303393,-2.56745508794381,1
0.889806135853555,-3.01161251749967,1
1.23901559755086,-1.60653996313383,1
-0.816475759977139,0.118797413930691,1
-2.31752481988398,-1.99627377658519,1
-1.41133686875641,-3.88072760215991,1
-1.32747107864387,-1.55416019251265,1
1.58183469695548,-1.16790589069317,1
-2.14313929598405,-2.36874468563612,1
1.99389690816112,-3.33079265547766,1
1.03540996144007,-1.64244219495557,1
-0.377689585327062,-2.07686881621964,1
-1.22630655750326,-2.66031273722402,1
-1.40426465049772,-1.88458684933956,1
-6.13475769772754,-1.34696248167414,1
-1.00316504661032,-2.1476925606045,1
-0.749999805373776,-0.520279825107502,1
-1.48567668842307,-1.62189881362974,1
-2.74884758191804,-2.62973252035985,1
-1.8641032803447,-3.1924262119627,1
-1.1503756722534,-2.24458453388954,1
-0.526999636068335,-1.01697975295405,1
2.13536970201134,-1.07718832488796,1
-1.89258595616403,-0.86729725085593,1
-2.61383408119941,-2.1509508976658,1
-0.724324857594948,-3.03449261568696,1
-0.253480297441066,-1.1591989875718,1
0.326844648527302,-1.85118450576948,1
0.698093394354997,-2.82163462651992,1
2.20734145723046,-3.53703696022062,1
-0.0649367320682432,-1.39599180090954,1
1.52549387411357,-0.399127854526211,1
-1.13038493564546,-1.80328192431813,1
-0.432611916003296,-1.85728015062727,1
-2.08691633132399,-2.35664679065711,1
1.42775328257016,-2.99173697785722,1
-0.183874470578108,-2.16872931192556,1
-1.20272403928125,-2.15397159798611,1
-1.08971847053483,-4.51114487615598,1
0.870483193683711,-2.37271377146343,1
-1.29088037735688,-4.22974226400317,1
-0.219014137749237,-2.21283305048987,1
-0.516323772114089,-0.316988484786299,1
-2.06963780230977,-0.65109664845164,1
-0.849428704184261,-0.818554376091703,1
-1.96650616804326,-2.96534172908969,1
-0.0451929919594539,-1.50626235669577,1
-1.37881717963172,-0.666944067578094,1
0.863564498686277,-1.75459451087439,1
-2.8890060097541,-0.538472890749058,1
-1.23882534079535,-0.695567891204917,1
1.24328975773097,-1.02991452357702,1
-1.62329255319452,-1.1188081306084,1
0.949575498820633,-2.06590945707383,1
-0.846686502654913,-1.44871618966657,1
1.52652639673293,-3.09097781688149,1
-0.451886703481943,-0.493933480098304,1
-3.20694608154844,-0.957917975571812,1
-0.713662708753486,-1.98713682842807,1
1.12395194974092,-2.33416217455542,1
-2.56069105073021,-2.06191072212834,1
-0.942210498822145,-1.90317658040088,1
0.2763934334297,-2.11940050945472,1
-0.440102350613516,-2.79909735590736,1
-0.427673091505065,-3.66375953742037,1
0.590513266372401,-3.18062147036396,1
-0.908490312244731,-1.5334825847089,1
-0.72136251048997,-2.91701339041383,1
3.89258781346292,-1.10486534514221,1
-0.997014964250951,-1.71937912743105,1
-1.16343642344513,-1.50149128835421,1
-2.3944573572475,-4.34698959786931,1
-2.72559838175459,-1.22016391469995,1
-4.12305154693453,-1.56838570730165,1
-0.661957156313346,-0.842164667652327,1
-1.80500782283832,-3.05509493205578,1
